Comunidades y Ciudades Autónomas;Tipo de dato;Periodo;Total
17 Rioja, La;Variación anual;2015M10;-0,7
17 Rioja, La;Variación anual;2015M09;-0,9
17 Rioja, La;Variación anual;2015M08;-0,3
17 Rioja, La;Variación anual;2015M07;0,2
17 Rioja, La;Variación anual;2015M06;0,2
17 Rioja, La;Variación anual;2015M05;-0,1
17 Rioja, La;Variación anual;2015M04;-0,5
17 Rioja, La;Variación anual;2015M03;-0,5
17 Rioja, La;Variación anual;2015M02;-0,9
17 Rioja, La;Variación anual;2015M01;-1,2
17 Rioja, La;Variación anual;2014M12;-0,9
17 Rioja, La;Variación anual;2014M11;-0,3
17 Rioja, La;Variación anual;2014M10;0,2
17 Rioja, La;Variación anual;2014M09;0,1
17 Rioja, La;Variación anual;2014M08;-0,7
17 Rioja, La;Variación anual;2014M07;-0,4
17 Rioja, La;Variación anual;2014M06;0,0
17 Rioja, La;Variación anual;2014M05;0,1
17 Rioja, La;Variación anual;2014M04;0,2
17 Rioja, La;Variación anual;2014M03;-0,2
17 Rioja, La;Variación anual;2014M02;-0,1
17 Rioja, La;Variación anual;2014M01;0,0
17 Rioja, La;Variación anual;2013M12;0,1
17 Rioja, La;Variación anual;2013M11;0,2
17 Rioja, La;Variación anual;2013M10;-0,3
17 Rioja, La;Variación anual;2013M09;0,2
17 Rioja, La;Variación anual;2013M08;1,5
17 Rioja, La;Variación anual;2013M07;1,6
17 Rioja, La;Variación anual;2013M06;1,8
17 Rioja, La;Variación anual;2013M05;1,5
17 Rioja, La;Variación anual;2013M04;1,3
17 Rioja, La;Variación anual;2013M03;2,2
17 Rioja, La;Variación anual;2013M02;2,6
17 Rioja, La;Variación anual;2013M01;2,6
17 Rioja, La;Variación anual;2012M12;2,8
17 Rioja, La;Variación anual;2012M11;2,9
17 Rioja, La;Variación anual;2012M10;3,5
17 Rioja, La;Variación anual;2012M09;3,6
17 Rioja, La;Variación anual;2012M08;2,8
17 Rioja, La;Variación anual;2012M07;2,3
17 Rioja, La;Variación anual;2012M06;2,0
17 Rioja, La;Variación anual;2012M05;2,1
17 Rioja, La;Variación anual;2012M04;2,1
17 Rioja, La;Variación anual;2012M03;2,2
17 Rioja, La;Variación anual;2012M02;2,2
17 Rioja, La;Variación anual;2012M01;2,2
17 Rioja, La;Variación anual;2011M12;2,7
17 Rioja, La;Variación anual;2011M11;3,2
17 Rioja, La;Variación anual;2011M10;3,3
17 Rioja, La;Variación anual;2011M09;3,5
17 Rioja, La;Variación anual;2011M08;3,4
17 Rioja, La;Variación anual;2011M07;3,4
17 Rioja, La;Variación anual;2011M06;3,5
17 Rioja, La;Variación anual;2011M05;3,7
17 Rioja, La;Variación anual;2011M04;4,0
17 Rioja, La;Variación anual;2011M03;3,8
17 Rioja, La;Variación anual;2011M02;3,7
17 Rioja, La;Variación anual;2011M01;3,4
17 Rioja, La;Variación anual;2010M12;3,0
17 Rioja, La;Variación anual;2010M11;2,4
17 Rioja, La;Variación anual;2010M10;2,4
17 Rioja, La;Variación anual;2010M09;2,0
17 Rioja, La;Variación anual;2010M08;1,6
17 Rioja, La;Variación anual;2010M07;1,8
17 Rioja, La;Variación anual;2010M06;1,4
17 Rioja, La;Variación anual;2010M05;1,6
17 Rioja, La;Variación anual;2010M04;1,4
17 Rioja, La;Variación anual;2010M03;1,2
17 Rioja, La;Variación anual;2010M02;0,6
17 Rioja, La;Variación anual;2010M01;0,7
17 Rioja, La;Variación anual;2009M12;0,5
17 Rioja, La;Variación anual;2009M11;-0,2
17 Rioja, La;Variación anual;2009M10;-1,2
17 Rioja, La;Variación anual;2009M09;-1,3
17 Rioja, La;Variación anual;2009M08;-1,0
17 Rioja, La;Variación anual;2009M07;-1,5
17 Rioja, La;Variación anual;2009M06;-1,1
17 Rioja, La;Variación anual;2009M05;-1,0
17 Rioja, La;Variación anual;2009M04;-0,2
17 Rioja, La;Variación anual;2009M03;-0,1
17 Rioja, La;Variación anual;2009M02;0,6
17 Rioja, La;Variación anual;2009M01;0,8
17 Rioja, La;Variación anual;2008M12;1,6
17 Rioja, La;Variación anual;2008M11;2,6
17 Rioja, La;Variación anual;2008M10;3,8
17 Rioja, La;Variación anual;2008M09;4,6
17 Rioja, La;Variación anual;2008M08;4,8
17 Rioja, La;Variación anual;2008M07;5,2
17 Rioja, La;Variación anual;2008M06;4,9
17 Rioja, La;Variación anual;2008M05;4,5
17 Rioja, La;Variación anual;2008M04;4,1
17 Rioja, La;Variación anual;2008M03;4,5
17 Rioja, La;Variación anual;2008M02;4,4
17 Rioja, La;Variación anual;2008M01;4,2
17 Rioja, La;Variación anual;2007M12;3,9
17 Rioja, La;Variación anual;2007M11;3,9
17 Rioja, La;Variación anual;2007M10;3,5
17 Rioja, La;Variación anual;2007M09;2,6
17 Rioja, La;Variación anual;2007M08;2,2
17 Rioja, La;Variación anual;2007M07;2,3
17 Rioja, La;Variación anual;2007M06;2,5
17 Rioja, La;Variación anual;2007M05;2,5
17 Rioja, La;Variación anual;2007M04;2,6
17 Rioja, La;Variación anual;2007M03;2,6
17 Rioja, La;Variación anual;2007M02;2,6
17 Rioja, La;Variación anual;2007M01;2,7
17 Rioja, La;Variación anual;2006M12;3,1
17 Rioja, La;Variación anual;2006M11;3,0
17 Rioja, La;Variación anual;2006M10;3,0
17 Rioja, La;Variación anual;2006M09;3,6
17 Rioja, La;Variación anual;2006M08;4,4
17 Rioja, La;Variación anual;2006M07;4,5
17 Rioja, La;Variación anual;2006M06;4,5
17 Rioja, La;Variación anual;2006M05;4,5
17 Rioja, La;Variación anual;2006M04;4,2
17 Rioja, La;Variación anual;2006M03;4,3
17 Rioja, La;Variación anual;2006M02;4,4
17 Rioja, La;Variación anual;2006M01;4,5
17 Rioja, La;Variación anual;2005M12;4,4
17 Rioja, La;Variación anual;2005M11;4,0
17 Rioja, La;Variación anual;2005M10;3,8
17 Rioja, La;Variación anual;2005M09;4,0
17 Rioja, La;Variación anual;2005M08;3,6
17 Rioja, La;Variación anual;2005M07;3,7
17 Rioja, La;Variación anual;2005M06;3,6
17 Rioja, La;Variación anual;2005M05;3,5
17 Rioja, La;Variación anual;2005M04;3,7
17 Rioja, La;Variación anual;2005M03;3,6
17 Rioja, La;Variación anual;2005M02;3,4
17 Rioja, La;Variación anual;2005M01;3,2
17 Rioja, La;Variación anual;2004M12;3,3
17 Rioja, La;Variación anual;2004M11;3,5
17 Rioja, La;Variación anual;2004M10;3,2
17 Rioja, La;Variación anual;2004M09;2,8
17 Rioja, La;Variación anual;2004M08;2,8
17 Rioja, La;Variación anual;2004M07;2,9
17 Rioja, La;Variación anual;2004M06;3,2
17 Rioja, La;Variación anual;2004M05;3,2
17 Rioja, La;Variación anual;2004M04;2,6
17 Rioja, La;Variación anual;2004M03;1,9
17 Rioja, La;Variación anual;2004M02;2,1
17 Rioja, La;Variación anual;2004M01;2,3
17 Rioja, La;Variación anual;2003M12;2,4
17 Rioja, La;Variación anual;2003M11;2,7
17 Rioja, La;Variación anual;2003M10;2,9
17 Rioja, La;Variación anual;2003M09;3,3
17 Rioja, La;Variación anual;2003M08;3,6
17 Rioja, La;Variación anual;2003M07;3,4
17 Rioja, La;Variación anual;2003M06;3,3
17 Rioja, La;Variación anual;2003M05;3,2
17 Rioja, La;Variación anual;2003M04;3,8
17 Rioja, La;Variación anual;2003M03;3,8
17 Rioja, La;Variación anual;2003M02;3,9
17 Rioja, La;Variación anual;2003M01;3,7
17 Rioja, La;Variación anual;2002M12;3,8
17 Rioja, La;Variación anual;2002M11;3,9
17 Rioja, La;Variación anual;2002M10;4,8
17 Rioja, La;Variación anual;2002M09;3,6
17 Rioja, La;Variación anual;2002M08;3,5
17 Rioja, La;Variación anual;2002M07;3,4
17 Rioja, La;Variación anual;2002M06;3,4
17 Rioja, La;Variación anual;2002M05;3,7
17 Rioja, La;Variación anual;2002M04;3,5
17 Rioja, La;Variación anual;2002M03;3,6
17 Rioja, La;Variación anual;2002M02;3,6
17 Rioja, La;Variación anual;2002M01;3,6
17 Rioja, La;Variación anual;2001M12;3,6
17 Rioja, La;Variación anual;2001M11;3,5
17 Rioja, La;Variación anual;2001M10;3,6
17 Rioja, La;Variación anual;2001M09;3,9
17 Rioja, La;Variación anual;2001M08;4,1
17 Rioja, La;Variación anual;2001M07;4,1
17 Rioja, La;Variación anual;2001M06;4,8
17 Rioja, La;Variación anual;2001M05;4,7
17 Rioja, La;Variación anual;2001M04;4,2
17 Rioja, La;Variación anual;2001M03;4,1
17 Rioja, La;Variación anual;2001M02;4,1
17 Rioja, La;Variación anual;2001M01;4,1
17 Rioja, La;Variación anual;2000M12;4,5
17 Rioja, La;Variación anual;2000M11;4,7
17 Rioja, La;Variación anual;2000M10;4,6
17 Rioja, La;Variación anual;2000M09;4,5
17 Rioja, La;Variación anual;2000M08;4,3
17 Rioja, La;Variación anual;2000M07;4,2
17 Rioja, La;Variación anual;2000M06;3,6
17 Rioja, La;Variación anual;2000M05;3,3
17 Rioja, La;Variación anual;2000M04;3,5
17 Rioja, La;Variación anual;2000M03;3,6
17 Rioja, La;Variación anual;2000M02;4,0
17 Rioja, La;Variación anual;2000M01;3,8
17 Rioja, La;Variación anual;1999M12;3,6
17 Rioja, La;Variación anual;1999M11;3,5
17 Rioja, La;Variación anual;1999M10;3,2
17 Rioja, La;Variación anual;1999M09;3,0
17 Rioja, La;Variación anual;1999M08;3,4
17 Rioja, La;Variación anual;1999M07;3,4
17 Rioja, La;Variación anual;1999M06;3,6
17 Rioja, La;Variación anual;1999M05;3,5
17 Rioja, La;Variación anual;1999M04;3,5
17 Rioja, La;Variación anual;1999M03;3,3
17 Rioja, La;Variación anual;1999M02;2,6
17 Rioja, La;Variación anual;1999M01;2,0
17 Rioja, La;Variación anual;1998M12;1,9
17 Rioja, La;Variación anual;1998M11;1,6
17 Rioja, La;Variación anual;1998M10;2,2
17 Rioja, La;Variación anual;1998M09;2,4
17 Rioja, La;Variación anual;1998M08;2,3
17 Rioja, La;Variación anual;1998M07;2,5
17 Rioja, La;Variación anual;1998M06;2,1
17 Rioja, La;Variación anual;1998M05;2,1
17 Rioja, La;Variación anual;1998M04;2,0
17 Rioja, La;Variación anual;1998M03;1,4
17 Rioja, La;Variación anual;1998M02;1,6
17 Rioja, La;Variación anual;1998M01;2,2
17 Rioja, La;Variación anual;1997M12;2,1
17 Rioja, La;Variación anual;1997M11;2,5
17 Rioja, La;Variación anual;1997M10;2,1
17 Rioja, La;Variación anual;1997M09;2,3
17 Rioja, La;Variación anual;1997M08;2,5
17 Rioja, La;Variación anual;1997M07;2,4
17 Rioja, La;Variación anual;1997M06;2,3
17 Rioja, La;Variación anual;1997M05;2,1
17 Rioja, La;Variación anual;1997M04;2,4
17 Rioja, La;Variación anual;1997M03;3,2
17 Rioja, La;Variación anual;1997M02;3,5
17 Rioja, La;Variación anual;1997M01;3,8
17 Rioja, La;Variación anual;1996M12;4,0
17 Rioja, La;Variación anual;1996M11;4,2
17 Rioja, La;Variación anual;1996M10;4,3
17 Rioja, La;Variación anual;1996M09;4,4
17 Rioja, La;Variación anual;1996M08;4,1
17 Rioja, La;Variación anual;1996M07;4,2
17 Rioja, La;Variación anual;1996M06;4,3
17 Rioja, La;Variación anual;1996M05;4,6
17 Rioja, La;Variación anual;1996M04;4,4
17 Rioja, La;Variación anual;1996M03;4,0
17 Rioja, La;Variación anual;1996M02;4,2
17 Rioja, La;Variación anual;1996M01;4,5
17 Rioja, La;Variación anual;1995M12;4,8
17 Rioja, La;Variación anual;1995M11;5,0
17 Rioja, La;Variación anual;1995M10;4,9
17 Rioja, La;Variación anual;1995M09;4,9
17 Rioja, La;Variación anual;1995M08;4,8
17 Rioja, La;Variación anual;1995M07;5,2
17 Rioja, La;Variación anual;1995M06;5,5
17 Rioja, La;Variación anual;1995M05;5,4
17 Rioja, La;Variación anual;1995M04;5,6
17 Rioja, La;Variación anual;1995M03;5,8
17 Rioja, La;Variación anual;1995M02;5,3
17 Rioja, La;Variación anual;1995M01;4,8
17 Rioja, La;Variación anual;1994M12;4,9
17 Rioja, La;Variación anual;1994M11;4,7
17 Rioja, La;Variación anual;1994M10;4,7
17 Rioja, La;Variación anual;1994M09;4,9
17 Rioja, La;Variación anual;1994M08;5,3
17 Rioja, La;Variación anual;1994M07;5,2
17 Rioja, La;Variación anual;1994M06;5,1
17 Rioja, La;Variación anual;1994M05;5,0
17 Rioja, La;Variación anual;1994M04;5,0
17 Rioja, La;Variación anual;1994M03;4,9
17 Rioja, La;Variación anual;1994M02;5,2
17 Rioja, La;Variación anual;1994M01;4,8
17 Rioja, La;Variación anual;1993M12;4,8
17 Rioja, La;Variación anual;1993M11;4,6
17 Rioja, La;Variación anual;1993M10;4,4
17 Rioja, La;Variación anual;1993M09;3,9
17 Rioja, La;Variación anual;1993M08;4,1
17 Rioja, La;Variación anual;1993M07;4,5
17 Rioja, La;Variación anual;1993M06;5,3
17 Rioja, La;Variación anual;1993M05;5,9
17 Rioja, La;Variación anual;1993M04;5,8
17 Rioja, La;Variación anual;1993M03;5,4
17 Rioja, La;Variación anual;1993M02;4,3
17 Rioja, La;Variación anual;1993M01;5,0
17 Rioja, La;Variación anual;1992M12;5,4
17 Rioja, La;Variación anual;1992M11;4,6
17 Rioja, La;Variación anual;1992M10;5,2
17 Rioja, La;Variación anual;1992M09;6,4
17 Rioja, La;Variación anual;1992M08;6,0
17 Rioja, La;Variación anual;1992M07;4,5
17 Rioja, La;Variación anual;1992M06;5,7
17 Rioja, La;Variación anual;1992M05;6,1
17 Rioja, La;Variación anual;1992M04;5,7
17 Rioja, La;Variación anual;1992M03;6,1
17 Rioja, La;Variación anual;1992M02;6,6
17 Rioja, La;Variación anual;1992M01;6,1
17 Rioja, La;Variación anual;1991M12;5,5
17 Rioja, La;Variación anual;1991M11;5,7
17 Rioja, La;Variación anual;1991M10;4,8
17 Rioja, La;Variación anual;1991M09;4,8
17 Rioja, La;Variación anual;1991M08;4,5
17 Rioja, La;Variación anual;1991M07;5,1
17 Rioja, La;Variación anual;1991M06;5,9
17 Rioja, La;Variación anual;1991M05;5,4
17 Rioja, La;Variación anual;1991M04;5,5
17 Rioja, La;Variación anual;1991M03;5,9
17 Rioja, La;Variación anual;1991M02;5,8
17 Rioja, La;Variación anual;1991M01;6,5
17 Rioja, La;Variación anual;1990M12;6,2
17 Rioja, La;Variación anual;1990M11;7,7
17 Rioja, La;Variación anual;1990M10;8,4
17 Rioja, La;Variación anual;1990M09;7,4
17 Rioja, La;Variación anual;1990M08;7,3
17 Rioja, La;Variación anual;1990M07;6,9
17 Rioja, La;Variación anual;1990M06;6,7
17 Rioja, La;Variación anual;1990M05;6,7
17 Rioja, La;Variación anual;1990M04;6,2
17 Rioja, La;Variación anual;1990M03;6,4
17 Rioja, La;Variación anual;1990M02;7,7
17 Rioja, La;Variación anual;1990M01;7,2
17 Rioja, La;Variación anual;1989M12;8,1
17 Rioja, La;Variación anual;1989M11;7,5
17 Rioja, La;Variación anual;1989M10;7,2
17 Rioja, La;Variación anual;1989M09;7,2
17 Rioja, La;Variación anual;1989M08;7,8
17 Rioja, La;Variación anual;1989M07;9,6
17 Rioja, La;Variación anual;1989M06;8,7
17 Rioja, La;Variación anual;1989M05;8,8
17 Rioja, La;Variación anual;1989M04;8,8
17 Rioja, La;Variación anual;1989M03;8,1
17 Rioja, La;Variación anual;1989M02;8,2
17 Rioja, La;Variación anual;1989M01;8,8
17 Rioja, La;Variación anual;1988M12;7,4
17 Rioja, La;Variación anual;1988M11;6,8
17 Rioja, La;Variación anual;1988M10;6,1
17 Rioja, La;Variación anual;1988M09;7,0
17 Rioja, La;Variación anual;1988M08;7,7
17 Rioja, La;Variación anual;1988M07;5,5
17 Rioja, La;Variación anual;1988M06;5,1
17 Rioja, La;Variación anual;1988M05;4,9
17 Rioja, La;Variación anual;1988M04;4,8
17 Rioja, La;Variación anual;1988M03;5,0
17 Rioja, La;Variación anual;1988M02;4,3
17 Rioja, La;Variación anual;1988M01;4,0
17 Rioja, La;Variación anual;1987M12;4,3
17 Rioja, La;Variación anual;1987M11;5,3
17 Rioja, La;Variación anual;1987M10;5,8
17 Rioja, La;Variación anual;1987M09;4,4
17 Rioja, La;Variación anual;1987M08;4,1
17 Rioja, La;Variación anual;1987M07;4,1
17 Rioja, La;Variación anual;1987M06;4,5
17 Rioja, La;Variación anual;1987M05;4,9
17 Rioja, La;Variación anual;1987M04;5,5
17 Rioja, La;Variación anual;1987M03;5,3
17 Rioja, La;Variación anual;1987M02;5,3
17 Rioja, La;Variación anual;1987M01;5,5
17 Rioja, La;Variación anual;1986M12;7,6
17 Rioja, La;Variación anual;1986M11;7,0
17 Rioja, La;Variación anual;1986M10;7,7
17 Rioja, La;Variación anual;1986M09;8,5
17 Rioja, La;Variación anual;1986M08;8,1
17 Rioja, La;Variación anual;1986M07;8,6
17 Rioja, La;Variación anual;1986M06;6,8
17 Rioja, La;Variación anual;1986M05;5,1
17 Rioja, La;Variación anual;1986M04;5,7
17 Rioja, La;Variación anual;1986M03;7,0
17 Rioja, La;Variación anual;1986M02;6,7
17 Rioja, La;Variación anual;1986M01;7,5
17 Rioja, La;Variación anual;1985M12;6,6
17 Rioja, La;Variación anual;1985M11;7,0
17 Rioja, La;Variación anual;1985M10;7,2
17 Rioja, La;Variación anual;1985M09;6,8
17 Rioja, La;Variación anual;1985M08;5,5
17 Rioja, La;Variación anual;1985M07;8,1
17 Rioja, La;Variación anual;1985M06;9,0
17 Rioja, La;Variación anual;1985M05;10,8
17 Rioja, La;Variación anual;1985M04;10,6
17 Rioja, La;Variación anual;1985M03;9,5
17 Rioja, La;Variación anual;1985M02;9,6
17 Rioja, La;Variación anual;1985M01;8,9
17 Rioja, La;Variación anual;1984M12;9,4
17 Rioja, La;Variación anual;1984M11;10,5
17 Rioja, La;Variación anual;1984M10;11,1
17 Rioja, La;Variación anual;1984M09;12,5
17 Rioja, La;Variación anual;1984M08;13,9
17 Rioja, La;Variación anual;1984M07;15,7
17 Rioja, La;Variación anual;1984M06;14,0
17 Rioja, La;Variación anual;1984M05;13,4
17 Rioja, La;Variación anual;1984M04;13,4
17 Rioja, La;Variación anual;1984M03;14,9
17 Rioja, La;Variación anual;1984M02;15,2
17 Rioja, La;Variación anual;1984M01;14,1
17 Rioja, La;Variación anual;1983M12;14,1
17 Rioja, La;Variación anual;1983M11;14,2
17 Rioja, La;Variación anual;1983M10;13,7
17 Rioja, La;Variación anual;1983M09;12,8
17 Rioja, La;Variación anual;1983M08;12,1
17 Rioja, La;Variación anual;1983M07;9,2
17 Rioja, La;Variación anual;1983M06;10,6
17 Rioja, La;Variación anual;1983M05;9,9
17 Rioja, La;Variación anual;1983M04;11,7
17 Rioja, La;Variación anual;1983M03;10,4
17 Rioja, La;Variación anual;1983M02;11,3
17 Rioja, La;Variación anual;1983M01;12,5
17 Rioja, La;Variación anual;1982M12;13,2
17 Rioja, La;Variación anual;1982M11;13,3
17 Rioja, La;Variación anual;1982M10;13,6
17 Rioja, La;Variación anual;1982M09;13,4
17 Rioja, La;Variación anual;1982M08;13,6
17 Rioja, La;Variación anual;1982M07;14,3
17 Rioja, La;Variación anual;1982M06;15,3
17 Rioja, La;Variación anual;1982M05;16,2
17 Rioja, La;Variación anual;1982M04;14,5
17 Rioja, La;Variación anual;1982M03;15,7
17 Rioja, La;Variación anual;1982M02;16,3
17 Rioja, La;Variación anual;1982M01;16,3
17 Rioja, La;Variación anual;1981M12;15,2
17 Rioja, La;Variación anual;1981M11;15,7
17 Rioja, La;Variación anual;1981M10;16,2
17 Rioja, La;Variación anual;1981M09;15,4
17 Rioja, La;Variación anual;1981M08;16,2
17 Rioja, La;Variación anual;1981M07;16,9
17 Rioja, La;Variación anual;1981M06;16,0
17 Rioja, La;Variación anual;1981M05;17,3
17 Rioja, La;Variación anual;1981M04;17,1
17 Rioja, La;Variación anual;1981M03;17,3
17 Rioja, La;Variación anual;1981M02;14,5
17 Rioja, La;Variación anual;1981M01;14,1
17 Rioja, La;Variación anual;1980M12;15,1
17 Rioja, La;Variación anual;1980M11;14,0
17 Rioja, La;Variación anual;1980M10;12,0
17 Rioja, La;Variación anual;1980M09;13,4
17 Rioja, La;Variación anual;1980M08;14,1
17 Rioja, La;Variación anual;1980M07;13,5
17 Rioja, La;Variación anual;1980M06;13,4
17 Rioja, La;Variación anual;1980M05;12,5
17 Rioja, La;Variación anual;1980M04;12,8
17 Rioja, La;Variación anual;1980M03;12,2
17 Rioja, La;Variación anual;1980M02;13,1
17 Rioja, La;Variación anual;1980M01;13,6
17 Rioja, La;Variación anual;1979M12;13,4
17 Rioja, La;Variación anual;1979M11;13,6
17 Rioja, La;Variación anual;1979M10;14,1
17 Rioja, La;Variación anual;1979M09;13,0
17 Rioja, La;Variación anual;1979M08;11,1
17 Rioja, La;Variación anual;1979M07;13,7
17 Rioja, La;Variación anual;1979M06;14,4
17 Rioja, La;Variación anual;1979M05;14,7
17 Rioja, La;Variación anual;1979M04;15,6
17 Rioja, La;Variación anual;1979M03;16,6
17 Rioja, La;Variación anual;1979M02;17,4
17 Rioja, La;Variación anual;1979M01;17,6
17 Rioja, La;Variación anual;1978M12;""
17 Rioja, La;Variación anual;1978M11;""
17 Rioja, La;Variación anual;1978M10;""
17 Rioja, La;Variación anual;1978M09;""
17 Rioja, La;Variación anual;1978M08;""
17 Rioja, La;Variación anual;1978M07;""
17 Rioja, La;Variación anual;1978M06;""
17 Rioja, La;Variación anual;1978M05;""
17 Rioja, La;Variación anual;1978M04;""
17 Rioja, La;Variación anual;1978M03;""
17 Rioja, La;Variación anual;1978M02;""
17 Rioja, La;Variación anual;1978M01;""
17 Rioja, La;Variación en lo que va de año;2021M12;7,0
17 Rioja, La;Variación en lo que va de año;2021M11;5,5
17 Rioja, La;Variación en lo que va de año;2021M10;5,1
17 Rioja, La;Variación en lo que va de año;2021M09;2,9
17 Rioja, La;Variación en lo que va de año;2021M08;2,2
17 Rioja, La;Variación en lo que va de año;2021M07;1,6
17 Rioja, La;Variación en lo que va de año;2021M06;2,8
17 Rioja, La;Variación en lo que va de año;2021M05;2,1
17 Rioja, La;Variación en lo que va de año;2021M04;1,6
17 Rioja, La;Variación en lo que va de año;2021M03;-0,1
17 Rioja, La;Variación en lo que va de año;2021M02;-0,9
17 Rioja, La;Variación en lo que va de año;2021M01;-0,3
17 Rioja, La;Variación en lo que va de año;2020M12;-0,8
17 Rioja, La;Variación en lo que va de año;2020M11;-1,2
17 Rioja, La;Variación en lo que va de año;2020M10;-1,6
17 Rioja, La;Variación en lo que va de año;2020M09;-2,2
17 Rioja, La;Variación en lo que va de año;2020M08;-2,1
17 Rioja, La;Variación en lo que va de año;2020M07;-2,3
17 Rioja, La;Variación en lo que va de año;2020M06;-0,9
17 Rioja, La;Variación en lo que va de año;2020M05;-1,3
17 Rioja, La;Variación en lo que va de año;2020M04;-1,5
17 Rioja, La;Variación en lo que va de año;2020M03;-2,1
17 Rioja, La;Variación en lo que va de año;2020M02;-1,6
17 Rioja, La;Variación en lo que va de año;2020M01;-1,4
17 Rioja, La;Variación en lo que va de año;2019M12;1,0
17 Rioja, La;Variación en lo que va de año;2019M11;1,1
17 Rioja, La;Variación en lo que va de año;2019M10;0,6
17 Rioja, La;Variación en lo que va de año;2019M09;-0,5
17 Rioja, La;Variación en lo que va de año;2019M08;-0,4
17 Rioja, La;Variación en lo que va de año;2019M07;-0,3
17 Rioja, La;Variación en lo que va de año;2019M06;0,8
17 Rioja, La;Variación en lo que va de año;2019M05;0,9
17 Rioja, La;Variación en lo que va de año;2019M04;0,4
17 Rioja, La;Variación en lo que va de año;2019M03;-1,1
17 Rioja, La;Variación en lo que va de año;2019M02;-1,1
17 Rioja, La;Variación en lo que va de año;2019M01;-1,4
17 Rioja, La;Variación en lo que va de año;2018M12;1,2
17 Rioja, La;Variación en lo que va de año;2018M11;1,6
17 Rioja, La;Variación en lo que va de año;2018M10;1,4
17 Rioja, La;Variación en lo que va de año;2018M09;0,2
17 Rioja, La;Variación en lo que va de año;2018M08;0,2
17 Rioja, La;Variación en lo que va de año;2018M07;0,1
17 Rioja, La;Variación en lo que va de año;2018M06;1,3
17 Rioja, La;Variación en lo que va de año;2018M05;1,0
17 Rioja, La;Variación en lo que va de año;2018M04;-0,1
17 Rioja, La;Variación en lo que va de año;2018M03;-1,3
17 Rioja, La;Variación en lo que va de año;2018M02;-1,1
17 Rioja, La;Variación en lo que va de año;2018M01;-1,3
17 Rioja, La;Variación en lo que va de año;2017M12;0,6
17 Rioja, La;Variación en lo que va de año;2017M11;0,6
17 Rioja, La;Variación en lo que va de año;2017M10;0,0
17 Rioja, La;Variación en lo que va de año;2017M09;-1,3
17 Rioja, La;Variación en lo que va de año;2017M08;-1,4
17 Rioja, La;Variación en lo que va de año;2017M07;-1,5
17 Rioja, La;Variación en lo que va de año;2017M06;-0,2
17 Rioja, La;Variación en lo que va de año;2017M05;-0,2
17 Rioja, La;Variación en lo que va de año;2017M04;-0,3
17 Rioja, La;Variación en lo que va de año;2017M03;-1,7
17 Rioja, La;Variación en lo que va de año;2017M02;-1,4
17 Rioja, La;Variación en lo que va de año;2017M01;-1,0
17 Rioja, La;Variación en lo que va de año;2016M12;1,5
17 Rioja, La;Variación en lo que va de año;2016M11;0,7
17 Rioja, La;Variación en lo que va de año;2016M10;-0,1
17 Rioja, La;Variación en lo que va de año;2016M09;-1,4
17 Rioja, La;Variación en lo que va de año;2016M08;-1,3
17 Rioja, La;Variación en lo que va de año;2016M07;-1,6
17 Rioja, La;Variación en lo que va de año;2016M06;-0,2
17 Rioja, La;Variación en lo que va de año;2016M05;-0,7
17 Rioja, La;Variación en lo que va de año;2016M04;-1,4
17 Rioja, La;Variación en lo que va de año;2016M03;-2,4
17 Rioja, La;Variación en lo que va de año;2016M02;-2,8
17 Rioja, La;Variación en lo que va de año;2016M01;-2,5
17 Rioja, La;Variación en lo que va de año;2015M12;0,1
17 Rioja, La;Variación en lo que va de año;2015M11;0,4
17 Rioja, La;Variación en lo que va de año;2015M10;-0,3
17 Rioja, La;Variación en lo que va de año;2015M09;-1,2
17 Rioja, La;Variación en lo que va de año;2015M08;-0,9
17 Rioja, La;Variación en lo que va de año;2015M07;-0,6
17 Rioja, La;Variación en lo que va de año;2015M06;0,9
17 Rioja, La;Variación en lo que va de año;2015M05;0,4
17 Rioja, La;Variación en lo que va de año;2015M04;-0,2
17 Rioja, La;Variación en lo que va de año;2015M03;-1,6
17 Rioja, La;Variación en lo que va de año;2015M02;-2,0
17 Rioja, La;Variación en lo que va de año;2015M01;-2,3
17 Rioja, La;Variación en lo que va de año;2014M12;-0,9
17 Rioja, La;Variación en lo que va de año;2014M11;-0,4
17 Rioja, La;Variación en lo que va de año;2014M10;-0,5
17 Rioja, La;Variación en lo que va de año;2014M09;-1,2
17 Rioja, La;Variación en lo que va de año;2014M08;-1,5
17 Rioja, La;Variación en lo que va de año;2014M07;-1,7
17 Rioja, La;Variación en lo que va de año;2014M06;-0,3
17 Rioja, La;Variación en lo que va de año;2014M05;-0,5
17 Rioja, La;Variación en lo que va de año;2014M04;-0,6
17 Rioja, La;Variación en lo que va de año;2014M03;-1,9
17 Rioja, La;Variación en lo que va de año;2014M02;-2,0
17 Rioja, La;Variación en lo que va de año;2014M01;-2,0
17 Rioja, La;Variación en lo que va de año;2013M12;0,1
17 Rioja, La;Variación en lo que va de año;2013M11;0,0
17 Rioja, La;Variación en lo que va de año;2013M10;-0,5
17 Rioja, La;Variación en lo que va de año;2013M09;-1,1
17 Rioja, La;Variación en lo que va de año;2013M08;-0,7
17 Rioja, La;Variación en lo que va de año;2013M07;-1,2
17 Rioja, La;Variación en lo que va de año;2013M06;-0,2
